countryiso3code,date,value
BGD,2003.0,2.876
BGD,2004.0,2.782
BGD,2005.0,2.691
BGD,2006.0,2.604
BGD,2007.0,2.523
BGD,2008.0,2.449
BGD,2009.0,2.382
BGD,2010.0,2.324
BGD,2011.0,2.273
BGD,2012.0,2.228
BGD,2013.0,2.188
BGD,2014.0,2.152
BGD,2015.0,2.12
BGD,2016.0,2.09
BGD,2017.0,2.062
BGD,2018.0,2.036
BGD,2019.0,2.011
BGD,2020.0,0.0
BGR,1990.0,1.82
BGR,1991.0,1.66
BGR,1992.0,1.55
BGR,1993.0,1.46
BGR,1994.0,1.37
BGR,1995.0,1.23
BGR,1996.0,1.23
BGR,1997.0,1.09
BGR,1998.0,1.11
BGR,1999.0,1.23
BGR,2000.0,1.26
BGR,2001.0,1.21
BGR,2002.0,1.23
BGR,2003.0,1.26
BGR,2004.0,1.33
BGR,2005.0,1.37
BGR,2006.0,1.44
BGR,2007.0,1.49
BGR,2008.0,1.56
BGR,2009.0,1.66
BGR,2010.0,1.57
BGR,2011.0,1.51
BGR,2012.0,1.5
BGR,2013.0,1.48
BGR,2014.0,1.53
BGR,2015.0,1.53
BGR,2016.0,1.54
BGR,2017.0,1.56
BGR,2018.0,1.56
BGR,2019.0,1.58
BGR,2020.0,0.0
BHR,1990.0,3.732
BHR,1991.0,3.599
BHR,1992.0,3.471
BHR,1993.0,3.352
BHR,1994.0,3.244
BHR,1995.0,3.147
BHR,1996.0,3.062
BHR,1997.0,2.987
BHR,1998.0,2.919
BHR,1999.0,2.856
BHR,2000.0,2.795
BHR,2001.0,2.731
BHR,2002.0,2.663
BHR,2003.0,2.59
BHR,2004.0,2.514
BHR,2005.0,2.436
BHR,2006.0,2.363
BHR,2007.0,2.297
BHR,2008.0,2.241
BHR,2009.0,2.197
BHR,2010.0,2.164
BHR,2011.0,2.139
BHR,2012.0,2.118
BHR,2013.0,2.098
BHR,2014.0,2.078
BHR,2015.0,2.056
BHR,2016.0,2.033
BHR,2017.0,2.01
BHR,2018.0,1.987
BHR,2019.0,1.964
BHR,2020.0,0.0
BHS,1990.0,2.64
BHS,1991.0,2.633
BHS,1992.0,2.623
BHS,1993.0,2.602
BHS,1994.0,2.568
BHS,1995.0,2.515
BHS,1996.0,2.444
BHS,1997.0,2.358
BHS,1998.0,2.264
BHS,1999.0,2.166
BHS,2000.0,2.073
BHS,2001.0,1.993
BHS,2002.0,1.931
BHS,2003.0,1.889
BHS,2004.0,1.867
BHS,2005.0,1.863
BHS,2006.0,1.869
BHS,2007.0,1.877
BHS,2008.0,1.881
BHS,2009.0,1.877
BHS,2010.0,1.865
BHS,2011.0,1.847
BHS,2012.0,1.828
BHS,2013.0,1.81
BHS,2014.0,1.794
BHS,2015.0,1.782
BHS,2016.0,1.771
BHS,2017.0,1.762
BHS,2018.0,1.752
BHS,2019.0,1.743
BHS,2020.0,0.0
BIH,1990.0,1.772
BIH,1991.0,1.748
BIH,1992.0,1.73
BIH,1993.0,1.72
BIH,1994.0,1.713
BIH,1995.0,1.706
BIH,1996.0,1.69
BIH,1997.0,1.662
BIH,1998.0,1.619
BIH,1999.0,1.562
BIH,2000.0,1.497
BIH,2001.0,1.432
BIH,2002.0,1.374
BIH,2003.0,1.33
BIH,2004.0,1.301
BIH,2005.0,1.288
BIH,2006.0,1.288
BIH,2007.0,1.295
BIH,2008.0,1.303
BIH,2009.0,1.311
BIH,2010.0,1.315
BIH,2011.0,1.315
BIH,2012.0,1.313
BIH,2013.0,1.309
BIH,2014.0,1.303
BIH,2015.0,1.296
BIH,2016.0,1.286
BIH,2017.0,1.276
BIH,2018.0,1.265
BIH,2019.0,1.254
BIH,2020.0,0.0
BLR,1990.0,1.913
BLR,1991.0,1.805
BLR,1992.0,1.764
BLR,1993.0,1.623
BLR,1994.0,1.533
BLR,1995.0,1.406
BLR,1996.0,1.335
BLR,1997.0,1.25
BLR,1998.0,1.3
BLR,1999.0,1.31
BLR,2000.0,1.317
BLR,2001.0,1.286
BLR,2002.0,1.24
BLR,2003.0,1.232
BLR,2004.0,1.233
BLR,2005.0,1.252
BLR,2006.0,1.335
BLR,2007.0,1.429
BLR,2008.0,1.488
BLR,2009.0,1.509
BLR,2010.0,1.494
BLR,2011.0,1.515
BLR,2012.0,1.62
BLR,2013.0,1.668
BLR,2014.0,1.696
BLR,2015.0,1.724
BLR,2016.0,1.733
BLR,2017.0,1.541
BLR,2018.0,1.448
BLR,2019.0,1.382
BLR,2020.0,0.0
BLZ,1990.0,4.508
BLZ,1991.0,4.436
BLZ,1992.0,4.363
BLZ,1993.0,4.286
BLZ,1994.0,4.201
BLZ,1995.0,4.109
BLZ,1996.0,4.01
BLZ,1997.0,3.908
BLZ,1998.0,3.805
BLZ,1999.0,3.703
BLZ,2000.0,3.601
BLZ,2001.0,3.497
BLZ,2002.0,3.392
BLZ,2003.0,3.286
BLZ,2004.0,3.18
BLZ,2005.0,3.077
BLZ,2006.0,2.98
BLZ,2007.0,2.893
BLZ,2008.0,2.816
BLZ,2009.0,2.749
BLZ,2010.0,2.69
BLZ,2011.0,2.638
BLZ,2012.0,2.588
BLZ,2013.0,2.539
BLZ,2014.0,2.489
BLZ,2015.0,2.439
BLZ,2016.0,2.391
BLZ,2017.0,2.346
BLZ,2018.0,2.307
BLZ,2019.0,2.274
BLZ,2020.0,0.0
BMU,1990.0,0.0
BMU,1991.0,0.0
BMU,1992.0,0.0
BMU,1993.0,0.0
BMU,1994.0,0.0
BMU,1995.0,1.8
BMU,1996.0,0.0
BMU,1997.0,0.0
BMU,1998.0,0.0
BMU,1999.0,0.0
BMU,2000.0,1.74
BMU,2001.0,1.75
BMU,2002.0,1.77
BMU,2003.0,1.8
BMU,2004.0,1.78
BMU,2005.0,1.76
BMU,2006.0,1.76
BMU,2007.0,1.76
BMU,2008.0,1.77
BMU,2009.0,1.76
BMU,2010.0,1.76
BMU,2011.0,1.59
BMU,2012.0,1.59
BMU,2013.0,1.63
BMU,2014.0,1.63
BMU,2015.0,1.62
BMU,2016.0,1.61
BMU,2017.0,1.6
BMU,2018.0,1.6
BMU,2019.0,1.59
BMU,2020.0,0.0
BOL,1990.0,4.89
BOL,1991.0,4.81
BOL,1992.0,4.726
BOL,1993.0,4.64
BOL,1994.0,4.553
BOL,1995.0,4.466
BOL,1996.0,4.381
BOL,1997.0,4.297
BOL,1998.0,4.214
BOL,1999.0,4.133
BOL,2000.0,4.051
BOL,2001.0,3.969
BOL,2002.0,3.885
BOL,2003.0,3.798
BOL,2004.0,3.71
BOL,2005.0,3.621
BOL,2006.0,3.533
BOL,2007.0,3.447
BOL,2008.0,3.364
BOL,2009.0,3.287
BOL,2010.0,3.213
BOL,2011.0,3.143
BOL,2012.0,3.076
BOL,2013.0,3.01
BOL,2014.0,2.947
BOL,2015.0,2.886
BOL,2016.0,2.829
BOL,2017.0,2.777
BOL,2018.0,2.73
BOL,2019.0,2.688
BOL,2020.0,0.0
BRA,1990.0,2.902
BRA,1991.0,2.822
BRA,1992.0,2.754
BRA,1993.0,2.693
BRA,1994.0,2.639
BRA,1995.0,2.588
BRA,1996.0,2.536
BRA,1997.0,2.483
BRA,1998.0,2.426
BRA,1999.0,2.365
BRA,2000.0,2.3
BRA,2001.0,2.232
BRA,2002.0,2.163
BRA,2003.0,2.097
BRA,2004.0,2.033
BRA,2005.0,1.976
BRA,2006.0,1.925
BRA,2007.0,1.882
BRA,2008.0,1.847
BRA,2009.0,1.818
BRA,2010.0,1.796
BRA,2011.0,1.781
BRA,2012.0,1.771
BRA,2013.0,1.764
BRA,2014.0,1.758
BRA,2015.0,1.753
BRA,2016.0,1.747
BRA,2017.0,1.739
BRA,2018.0,1.73
BRA,2019.0,1.719
BRA,2020.0,0.0
BRB,1990.0,1.74
BRB,1991.0,1.733
BRB,1992.0,1.728
BRB,1993.0,1.725
BRB,1994.0,1.725
BRB,1995.0,1.727
BRB,1996.0,1.732
BRB,1997.0,1.74
BRB,1998.0,1.75
BRB,1999.0,1.762
BRB,2000.0,1.775
BRB,2001.0,1.785
BRB,2002.0,1.793
BRB,2003.0,1.797
BRB,2004.0,1.795
BRB,2005.0,1.788
BRB,2006.0,1.775
BRB,2007.0,1.757
BRB,2008.0,1.735
BRB,2009.0,1.711
BRB,2010.0,1.687
BRB,2011.0,1.665
BRB,2012.0,1.645
BRB,2013.0,1.63
BRB,2014.0,1.62
BRB,2015.0,1.614
BRB,2016.0,1.613
BRB,2017.0,1.615
BRB,2018.0,1.619
BRB,2019.0,1.623
BRB,2020.0,0.0
BRN,1990.0,3.29
BRN,1991.0,3.206
BRN,1992.0,3.111
BRN,1993.0,3.007
BRN,1994.0,2.897
BRN,1995.0,2.785
BRN,1996.0,2.677
BRN,1997.0,2.578
BRN,1998.0,2.489
BRN,1999.0,2.413
BRN,2000.0,2.346
BRN,2001.0,2.284
BRN,2002.0,2.22
BRN,2003.0,2.154
BRN,2004.0,2.086
BRN,2005.0,2.022
BRN,2006.0,1.969
BRN,2007.0,1.933
BRN,2008.0,1.918
BRN,2009.0,1.921
BRN,2010.0,1.937
BRN,2011.0,1.957
BRN,2012.0,1.973
BRN,2013.0,1.978
BRN,2014.0,1.969
BRN,2015.0,1.947
BRN,2016.0,1.915
BRN,2017.0,1.881
BRN,2018.0,1.848
BRN,2019.0,1.819
BRN,2020.0,0.0
BTN,1990.0,5.493
BTN,1991.0,5.306
BTN,1992.0,5.11
BTN,1993.0,4.909
BTN,1994.0,4.704
BTN,1995.0,4.5
BTN,1996.0,4.297
BTN,1997.0,4.095
BTN,1998.0,3.895
BTN,1999.0,3.701
BTN,2000.0,3.515
BTN,2001.0,3.342
BTN,2002.0,3.183
BTN,2003.0,3.037
BTN,2004.0,2.906
BTN,2005.0,2.788
BTN,2006.0,2.679
BTN,2007.0,2.577
BTN,2008.0,2.48
BTN,2009.0,2.387
BTN,2010.0,2.301
BTN,2011.0,2.224
BTN,2012.0,2.159
BTN,2013.0,2.107
BTN,2014.0,2.067
BTN,2015.0,2.037
BTN,2016.0,2.014
BTN,2017.0,1.994
BTN,2018.0,1.975
BTN,2019.0,1.954
BTN,2020.0,0.0
BWA,1990.0,4.485
BWA,1991.0,4.33
BWA,1992.0,4.183
BWA,1993.0,4.041
BWA,1994.0,3.904
BWA,1995.0,3.774
BWA,1996.0,3.654
BWA,1997.0,3.546
BWA,1998.0,3.452
BWA,1999.0,3.371
BWA,2000.0,3.304
BWA,2001.0,3.248
BWA,2002.0,3.2
BWA,2003.0,3.159
BWA,2004.0,3.122
BWA,2005.0,3.091
BWA,2006.0,3.066
BWA,2007.0,3.047
BWA,2008.0,3.034
BWA,2009.0,3.026
BWA,2010.0,3.022
BWA,2011.0,3.017
BWA,2012.0,3.011
BWA,2013.0,3.002
BWA,2014.0,2.988
BWA,2015.0,2.968
BWA,2016.0,2.942
BWA,2017.0,2.91
BWA,2018.0,2.874
BWA,2019.0,2.836
BWA,2020.0,0.0
CAF,1990.0,5.811
CAF,1991.0,5.771
CAF,1992.0,5.729
CAF,1993.0,5.689
CAF,1994.0,5.652
CAF,1995.0,5.618
CAF,1996.0,5.589
CAF,1997.0,5.564
CAF,1998.0,5.541
CAF,1999.0,5.52
CAF,2000.0,5.5
CAF,2001.0,5.48
CAF,2002.0,5.459
CAF,2003.0,5.436
CAF,2004.0,5.411
CAF,2005.0,5.383
CAF,2006.0,5.353
CAF,2007.0,5.322
CAF,2008.0,5.289
CAF,2009.0,5.254
CAF,2010.0,5.215
CAF,2011.0,5.172
CAF,2012.0,5.123
CAF,2013.0,5.068
CAF,2014.0,5.007
CAF,2015.0,4.941
CAF,2016.0,4.87
CAF,2017.0,4.796
CAF,2018.0,4.721
CAF,2019.0,4.645
CAF,2020.0,0.0
CAN,1990.0,1.83
CAN,1991.0,1.7
